date,symbol,action
2025-09-30,MAHSCOOTER,remove
2025-09-30,MANORAMA,add
2025-09-30,MASTEK,add
2025-09-30,NETWORK18,add
2025-09-30,NOCIL,remove
2025-09-30,NUVOCO,remove
2025-09-30,ORISSAMINE,remove
2025-09-30,OSWALPUMPS,add
2025-09-30,PAISALO,remove
2025-09-30,PNCINFRA,add
2025-09-30,PRIVISCL,add
2025-09-30,PURVA,add
2025-09-30,QUESS,add
2025-09-30,RAYMONDLSL,add
2025-09-30,REDTAPE,remove
2025-09-30,RELAXO,add
2025-09-30,RENUKA,add
2025-09-30,RESPONIND,remove
2025-09-30,ROSSARI,remove
2025-09-30,ROUTE,add
2025-09-30,RTNINDIA,add
2025-09-30,SANDUMA,add
2025-09-30,SBCL,remove
2025-09-30,SHARDAMOTR,add
2025-09-30,SHOPERSTOP,remove
2025-09-30,SKYGOLD,add
2025-09-30,SPANDANA,remove
2025-09-30,STYLAMIND,remove
2025-09-30,STYRENIX,add
2025-09-30,SULA,remove
2025-09-30,SUNDARMHLD,add
2025-09-30,SUPRAJIT,remove
2025-09-30,SWSOLAR,add
2025-09-30,TANLA,add
2025-09-30,THYROCARE,add
2025-09-30,TIIL,remove
2025-09-30,TIRUMALCHM,remove
2025-09-30,V2RETAIL,add
2025-09-30,VENTIVE,remove
2025-09-30,VENUSPIPES,remove
2025-09-30,VINATIORGA,add
2025-09-30,WAAREERTL,add
2025-09-30,WESTLIFE,add
2025-09-30,WONDERLA,remove
2025-10-28,DHANI,remove
2025-10-28,RATNAMANI,add
2025-12-26,KANSAINER,add
2025-12-26,RAJESHEXPO,remove
2026-03-30,ABDL,remove
2026-03-30,ACUTAAS,remove
2026-03-30,AEQUS,add
2026-03-30,AGARWALEYE,add
2026-03-30,AGI,remove
2026-03-30,AJAXENGG,remove
2026-03-30,AKUMS,add
2026-03-30,ALKYLAMINE,add
2026-03-30,ALLCARGO,remove
2026-03-30,ALOKINDS,add
2026-03-30,ANURAS,remove
2026-03-30,APLLTD,add
2026-03-30,APOLLO,add
2026-03-30,ASHAPURMIN,add
2026-03-30,ATLANTAELE,add
2026-03-30,AVL,add
2026-03-30,AXISCADES,add
2026-03-30,BBL,remove
2026-03-30,BBOX,add
2026-03-30,BELRISE,remove
2026-03-30,BLUESTONE,add
2026-03-30,BOSCH-HCIL,remove
2026-03-30,CAMPUS,add
2026-03-30,CAPILLARY,add
2026-03-30,CARTRADE,remove
2026-03-30,CEIGALL,remove
2026-03-30,CEMPRO,remove
2026-03-30,CENTURYPLY,add
2026-03-30,CERA,add
2026-03-30,CORONA,add
2026-03-30,CRAMC,add
2026-03-30,CRIZAC,add
2026-03-30,CUPID,add
2026-03-30,CYIENTDLM,remove
2026-03-30,DBREALTY,add
2026-03-30,DCAL,remove
2026-03-30,DHANUKA,remove
2026-03-30,DODLA,remove
2026-03-30,EASEMYTRIP,remove
2026-03-30,ELLEN,add
2026-03-30,EMUDHRA,remove
2026-03-30,EPIGRAL,remove
2026-03-30,FDC,remove
2026-03-30,FEDFINA,add
2026-03-30,FINEORG,remove
2026-03-30,FINPIPE,add
2026-03-30,GABRIEL,remove
2026-03-30,GALLANTT,remove
2026-03-30,GANECOS,remove
2026-03-30,GANESHHOU,remove
2026-03-30,GARFIBRES,remove
2026-03-30,GATEWAY,remove
2026-03-30,GODREJAGRO,add
2026-03-30,GOKULAGRO,add
2026-03-30,GREENPANEL,remove
2026-03-30,GRINFRA,remove
2026-03-30,GULFOILLUB,remove
2026-03-30,HAPPSTMNDS,add
2026-03-30,HIKAL,remove
2026-03-30,IMAGICAA,remove
2026-03-30,INGERRAND,remove
2026-03-30,INNOVACAP,remove
2026-03-30,INOXINDIA,add
2026-03-30,ISGEC,remove
2026-03-30,JAYNECOIND,add
2026-03-30,JINDWORLD,remove
2026-03-30,JISLJALEQS,remove
2026-03-30,JKIL,remove
2026-03-30,JLHL,add
2026-03-30,JSLL,add
2026-03-30,JYOTHYLAB,add
2026-03-30,KIRLOSBROS,add
2026-03-30,KSB,add
2026-03-30,KSL,remove
2026-03-30,LMW,remove
2026-03-30,LOTUSDEV,add
2026-03-30,LUXIND,remove
2026-03-30,MAHLIFE,remove
2026-03-30,MAHSCOOTER,add
2026-03-30,MAHSEAMLES,add
2026-03-30,MANINFRA,remove
2026-03-30,MANYAVAR,add
2026-03-30,MAXESTATES,remove
2026-03-30,METROPOLIS,add
2026-03-30,ORCHPHARMA,remove
2026-03-30,ORKLAINDIA,add
2026-03-30,PARADEEP,remove
2026-03-30,PARKHOSPS,add
2026-03-30,PARKHOTELS,remove
2026-03-30,PATELENG,remove
2026-03-30,PFOCUS,add
2026-03-30,PICCADIL,add
2026-03-30,POLYPLEX,remove
2026-03-30,PRAJIND,add
2026-03-30,PRINCEPIPE,remove
2026-03-30,QPOWER,add
2026-03-30,RATNAMANI,remove
2026-03-30,RCF,add
2026-03-30,REDTAPE,add
2026-03-30,RUBICON,add
2026-03-30,SAATVIKGL,add
2026-03-30,SANOFI,remove
2026-03-30,SANOFICONR,remove
2026-03-30,SHARDAMOTR,remove
2026-03-30,SKFINDIA,add
2026-03-30,SKFINDUS,add
2026-03-30,SMARTWORKS,add
2026-03-30,SMLMAH,add
2026-03-30,STYL,add
2026-03-30,SUDEEPPHRM,add
2026-03-30,SUNFLAG,remove
2026-03-30,SYMPHONY,remove
2026-03-30,TEAMLEASE,remove
2026-03-30,TEGA,remove
2026-03-30,TMB,add
2026-03-30,TRIVENI,add
2026-03-30,UNIMECH,remove
2026-03-30,UTLSOLAR,add
2026-03-30,VESUVIUS,remove
2026-03-30,VGUARD,add
2026-03-30,VIKRAMSOLR,add
2026-03-30,VINATIORGA,remove
2026-03-30,VSTIND,remove
2026-03-30,WAKEFIT,add
2026-03-30,WEWORK,add
2026-03-30,ZYDUSWELL,remove
2026-05-12,CIEINDIA,remove
2026-05-12,RATNAMANI,add
2026-05-15,CIGNITITEC,remove
2026-05-15,SANOFICONR,add
2026-07-17,GRINDWELL,add
2026-07-17,PFOCUS,remove
